,accuracy,hamming_loss,f1_score_micro,f1_score_macro,precision_micro,precision_macro,recall_micro,recall_macro,model_name,model_class_name
0,0.2222222222222222,0.25925925925925924,0.6956521739130435,0.36744505494505497,0.6153846153846154,0.3078703703703704,0.8,0.47222222222222227,BR_Bayes,BinaryRelevance
1,0.2222222222222222,0.24074074074074073,0.723404255319149,0.38173076923076926,0.6296296296296297,0.3148148148148148,0.85,0.5,LP_LogisticR,LabelPowerset
2,0.2222222222222222,0.24074074074074073,0.723404255319149,0.38173076923076926,0.6296296296296297,0.3148148148148148,0.85,0.5,LP_SVM,LabelPowerset
3,0.2222222222222222,0.2222222222222222,0.7391304347826088,0.39125457875457875,0.6538461538461539,0.3287037037037037,0.85,0.5,LP_GD,LabelPowerset
4,0.3333333333333333,0.18518518518518517,0.75,0.4054834054834055,0.75,0.39285714285714285,0.75,0.44841269841269843,MLkNN,MLkNN
5,0.2222222222222222,0.26666666666666666,0.7391304347826088,0.45807692307692316,0.6296296296296297,0.37777777777777777,0.8947368421052632,0.6,CC_LogisticR,ClassifierChain
